customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,MonthlyCharges,TotalCharges,Churn
CUST2885,Female,1,No,No,66,Two year,Mailed check,DSL,No,No,88.5,5832.8,No
CUST2886,Female,0,Yes,Yes,37,One year,Credit card,Fiber optic,Yes,No,42.75,1604.98,No
CUST2887,Female,0,No,No,28,Month-to-month,Bank transfer,Fiber optic,No,Yes,72.56,2081.1,Yes
CUST2888,Male,0,Yes,Yes,14,Two year,Electronic check,No,Yes,No,87.84,1221.79,No
CUST2889,Male,0,No,No,22,Month-to-month,Credit card,Fiber optic,No,Yes,63.77,1371.09,Yes
CUST2890,Female,0,Yes,No,45,Month-to-month,Mailed check,Fiber optic,No,No,106.03,4800.25,Yes
CUST2891,Female,0,Yes,No,27,Month-to-month,Mailed check,DSL,Yes,Yes,106.68,2798.36,No
CUST2892,Male,0,No,No,25,One year,Credit card,DSL,No,No,66.01,1543.05,Yes
CUST2893,Male,0,Yes,No,9,Month-to-month,Bank transfer,Fiber optic,No,No,117.24,1184.68,Yes
CUST2894,Male,0,Yes,No,46,Month-to-month,Electronic check,DSL,Yes,No,25.71,1142.27,No
CUST2895,Male,1,Yes,No,3,Two year,Electronic check,Fiber optic,No,No,18.34,34.33,No
CUST2896,Female,0,Yes,No,54,Month-to-month,Electronic check,Fiber optic,No,No,56.83,3096.01,No
CUST2897,Male,0,Yes,Yes,65,One year,Electronic check,Fiber optic,No,No,79.31,5172.5,Yes
CUST2898,Female,0,Yes,No,66,Month-to-month,Bank transfer,No,No,Yes,82.18,5468.14,No
CUST2899,Female,0,No,No,6,Month-to-month,Mailed check,Fiber optic,No,No,66.6,446.48,Yes
CUST2900,Female,0,Yes,Yes,54,Month-to-month,Mailed check,DSL,Yes,No,30.74,1587.84,No
CUST2901,Male,0,No,Yes,30,One year,Electronic check,No,No,No,35.39,1125.16,Yes
CUST2902,Male,0,Yes,Yes,18,Month-to-month,Electronic check,No,Yes,No,104.92,1914.1,Yes
CUST2903,Male,0,Yes,No,27,Two year,Electronic check,DSL,No,Yes,106.53,2895.21,No
CUST2904,Male,0,No,Yes,27,Month-to-month,Credit card,DSL,No,No,86.74,2363.11,Yes
CUST2905,Female,0,Yes,Yes,18,Month-to-month,Credit card,DSL,Yes,No,85.75,1431.89,Yes
CUST2906,Male,1,No,Yes,19,Month-to-month,Mailed check,DSL,No,Yes,78.96,1489.74,Yes
CUST2907,Male,0,Yes,No,12,Month-to-month,Mailed check,No,No,No,38.7,416.07,No
CUST2908,Female,0,No,No,42,One year,Electronic check,Fiber optic,No,No,61.68,2535.03,Yes
CUST2909,Male,0,No,No,10,Two year,Credit card,Fiber optic,No,No,88.98,865.41,Yes
CUST2910,Female,0,No,No,47,One year,Bank transfer,No,No,Yes,72.8,3462.87,No
CUST2911,Female,0,No,No,14,Month-to-month,Credit card,Fiber optic,No,No,19.9,292.96,Yes
CUST2912,Female,0,No,Yes,16,Month-to-month,Mailed check,DSL,No,Yes,115.26,1866.03,Yes
CUST2913,Female,1,Yes,Yes,53,Month-to-month,Credit card,No,No,No,104.17,5498.69,Yes
CUST2914,Female,0,Yes,Yes,49,Two year,Mailed check,No,Yes,No,44.58,2203.23,No
CUST2915,Female,0,No,Yes,27,Month-to-month,Electronic check,No,Yes,No,80.88,2173.81,Yes
CUST2916,Female,0,Yes,No,3,One year,Bank transfer,Fiber optic,No,Yes,112.17,383.97,Yes
CUST2917,Female,1,Yes,No,21,Month-to-month,Electronic check,Fiber optic,No,No,27.79,618.37,Yes
CUST2918,Male,0,No,No,38,Month-to-month,Electronic check,DSL,No,No,69.31,2641.77,No
CUST2919,Male,0,Yes,No,33,Month-to-month,Bank transfer,Fiber optic,No,Yes,64.54,2089.76,Yes
CUST2920,Male,0,No,No,43,Month-to-month,Bank transfer,No,Yes,No,59.84,2586.77,No
CUST2921,Male,0,No,Yes,41,Two year,Bank transfer,DSL,Yes,No,103.23,4244.55,No
CUST2922,Female,0,No,Yes,39,Month-to-month,Mailed check,No,No,No,56.83,2222.34,Yes
CUST2923,Male,0,No,No,11,One year,Electronic check,Fiber optic,Yes,Yes,24.49,245.6,Yes
CUST2924,Female,0,Yes,No,1,Month-to-month,Mailed check,DSL,No,Yes,24.72,0.0,Yes
CUST2925,Male,1,Yes,Yes,27,Two year,Bank transfer,Fiber optic,No,No,22.36,619.84,No
CUST2926,Male,0,Yes,No,66,Month-to-month,Mailed check,DSL,Yes,No,59.73,3899.3,No
CUST2927,Male,1,Yes,No,70,Two year,Bank transfer,Fiber optic,Yes,Yes,91.28,6377.01,No
CUST2928,Female,0,No,No,71,Two year,Credit card,DSL,No,No,38.78,2782.72,No
CUST2929,Male,0,No,No,9,Two year,Bank transfer,No,No,Yes,83.94,777.53,No
CUST2930,Female,0,Yes,No,56,Month-to-month,Electronic check,DSL,No,No,88.08,4874.62,No
CUST2931,Female,0,Yes,Yes,36,One year,Electronic check,DSL,No,No,44.03,1600.01,No
CUST2932,Male,0,No,No,63,Month-to-month,Electronic check,DSL,No,No,79.26,5094.97,No
CUST2933,Male,0,Yes,Yes,39,Month-to-month,Mailed check,No,No,No,87.86,3460.32,No
CUST2934,Male,0,No,No,59,Month-to-month,Electronic check,Fiber optic,Yes,Yes,65.59,3856.08,No
CUST2935,Female,0,Yes,No,47,Month-to-month,Bank transfer,Fiber optic,No,No,52.35,2525.82,Yes
CUST2936,Male,0,No,No,18,Two year,Credit card,Fiber optic,Yes,No,81.15,1570.66,No
CUST2937,Female,0,No,No,71,Month-to-month,Electronic check,Fiber optic,Yes,No,117.74,8402.71,Yes
CUST2938,Female,1,No,No,32,One year,Mailed check,DSL,No,No,61.54,1882.7,Yes
CUST2939,Male,0,No,No,43,One year,Credit card,Fiber optic,No,No,57.96,2523.12,Yes
CUST2940,Male,0,Yes,No,36,Month-to-month,Electronic check,DSL,Yes,Yes,65.36,2420.4,No
CUST2941,Female,0,Yes,No,35,One year,Electronic check,No,No,No,25.77,798.75,Yes
CUST2942,Female,0,No,No,20,Month-to-month,Credit card,No,No,Yes,74.42,1535.26,Yes
CUST2943,Female,0,Yes,Yes,1,One year,Electronic check,Fiber optic,Yes,Yes,51.53,41.37,No
CUST2944,Male,0,No,No,30,Month-to-month,Mailed check,DSL,No,No,30.39,977.47,No
CUST2945,Female,0,No,No,29,Two year,Bank transfer,Fiber optic,Yes,No,65.56,1897.68,Yes
CUST2946,Male,0,No,Yes,43,One year,Bank transfer,DSL,No,No,18.35,806.21,No
CUST2947,Female,0,No,Yes,11,Two year,Credit card,DSL,Yes,Yes,58.98,666.78,No
CUST2948,Female,0,No,No,50,Month-to-month,Bank transfer,DSL,No,No,28.78,1474.71,No
CUST2949,Male,1,No,Yes,48,Month-to-month,Electronic check,Fiber optic,Yes,No,20.48,1005.4,Yes
CUST2950,Female,0,Yes,No,23,Month-to-month,Electronic check,Fiber optic,No,No,102.1,2303.35,Yes
CUST2951,Male,0,Yes,No,23,Month-to-month,Mailed check,DSL,No,Yes,111.46,2550.42,No
CUST2952,Male,0,Yes,No,59,Month-to-month,Bank transfer,DSL,No,No,39.18,2311.29,No
CUST2953,Female,0,No,Yes,10,One year,Credit card,Fiber optic,No,No,73.01,791.62,No
CUST2954,Male,1,Yes,No,12,Month-to-month,Electronic check,Fiber optic,Yes,No,46.35,580.42,Yes
CUST2955,Male,0,No,No,71,Month-to-month,Credit card,DSL,No,Yes,68.34,4819.26,No
CUST2956,Female,0,Yes,No,71,Two year,Electronic check,DSL,Yes,No,62.54,4394.36,No
CUST2957,Male,1,No,No,63,One year,Electronic check,No,No,No,45.44,2895.46,No
CUST2958,Male,0,Yes,No,19,Month-to-month,Mailed check,No,Yes,No,89.44,,Yes
CUST2959,Male,0,No,No,71,Month-to-month,Bank transfer,No,No,Yes,30.9,2231.56,No
CUST2960,Female,0,No,No,72,Month-to-month,Mailed check,No,No,Yes,23.41,1682.73,No
CUST2961,Male,0,Yes,No,70,Month-to-month,Bank transfer,DSL,No,No,96.3,6814.01,No
CUST2962,Female,0,Yes,No,27,One year,Credit card,DSL,Yes,No,85.92,2282.99,No
CUST2963,Female,1,No,No,1,Month-to-month,Bank transfer,DSL,No,No,68.85,140.79,Yes
CUST2964,Male,1,No,Yes,42,Two year,Credit card,DSL,No,No,65.71,2808.99,No
CUST2965,Male,0,Yes,Yes,7,One year,Electronic check,No,No,Yes,68.74,459.16,No
CUST2966,Male,0,No,No,12,One year,Credit card,Fiber optic,No,No,62.58,707.04,No
CUST2967,Female,0,No,No,34,Month-to-month,Credit card,Fiber optic,No,No,58.08,2071.1,No
CUST2968,Male,1,No,No,22,Month-to-month,Electronic check,DSL,No,No,68.97,1472.21,No
CUST2969,Male,0,Yes,No,45,One year,Credit card,No,Yes,No,71.91,3251.27,No
CUST2970,Male,0,Yes,Yes,14,Month-to-month,Credit card,No,No,No,88.57,,Yes
CUST2971,Male,0,No,No,1,Month-to-month,Electronic check,DSL,No,No,90.54,91.04,Yes
CUST2972,Male,0,No,Yes,60,Month-to-month,Electronic check,No,No,No,56.52,3430.27,No
CUST2973,Female,0,No,No,63,Month-to-month,Electronic check,DSL,No,No,60.18,3744.81,No
CUST2974,Female,0,Yes,No,51,One year,Bank transfer,DSL,No,Yes,56.12,2958.77,No
CUST2975,Male,0,Yes,No,35,Month-to-month,Electronic check,Fiber optic,No,No,72.73,2504.32,Yes
CUST2976,Male,0,Yes,No,66,Month-to-month,Electronic check,Fiber optic,No,No,64.24,4232.64,No
CUST2977,Male,0,Yes,No,68,Month-to-month,Credit card,DSL,No,No,108.74,7322.41,Yes
CUST2978,Male,0,Yes,No,66,One year,Mailed check,DSL,No,Yes,89.03,5928.29,No
CUST2979,Female,1,Yes,Yes,46,Two year,Mailed check,No,No,No,109.66,5138.77,No
CUST2980,Male,0,No,Yes,1,Two year,Bank transfer,Fiber optic,Yes,Yes,90.33,190.74,No
CUST2981,Female,0,Yes,No,43,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,117.04,5089.46,No
CUST2982,Female,0,No,No,63,Month-to-month,Mailed check,DSL,Yes,No,82.85,5200.99,No
CUST2983,Male,0,No,No,27,Month-to-month,Mailed check,DSL,No,No,116.28,3139.65,No
CUST2984,Female,0,No,No,53,One year,Electronic check,DSL,No,No,34.13,1792.74,No
CUST2985,Female,1,Yes,No,66,One year,Credit card,DSL,No,No,23.35,1480.44,No
CUST2986,Female,0,No,No,35,One year,Electronic check,DSL,No,No,77.07,2682.68,No
CUST2987,Female,0,No,No,62,Month-to-month,Bank transfer,DSL,No,Yes,118.32,7381.28,Yes
CUST2988,Male,0,No,Yes,24,One year,Mailed check,Fiber optic,No,No,60.6,1411.05,No
CUST2989,Male,1,No,Yes,47,Month-to-month,Bank transfer,DSL,No,No,39.63,1748.56,No
CUST2990,Female,0,No,No,38,One year,Electronic check,No,Yes,No,71.2,2642.95,No
CUST2991,Male,0,No,Yes,46,Month-to-month,Bank transfer,DSL,Yes,Yes,84.18,3913.19,Yes
CUST2992,Male,0,Yes,Yes,20,One year,Bank transfer,Fiber optic,Yes,Yes,50.15,917.09,No
CUST2993,Male,0,No,Yes,29,Month-to-month,Credit card,DSL,Yes,No,90.91,2612.79,Yes
CUST2994,Male,0,Yes,No,30,Month-to-month,Bank transfer,Fiber optic,No,No,117.46,3504.62,Yes
CUST2995,Male,1,No,No,25,One year,Electronic check,DSL,No,No,109.49,2750.15,No
CUST2996,Female,0,Yes,No,21,Month-to-month,Credit card,No,Yes,No,47.74,1014.27,No
CUST2997,Male,0,Yes,No,20,Two year,Bank transfer,No,Yes,Yes,51.33,1046.61,No
CUST2998,Male,0,No,No,0,One year,Electronic check,Fiber optic,Yes,No,55.9,0.0,No
CUST2999,Male,1,No,No,36,One year,Mailed check,DSL,No,Yes,58.24,2049.41,No
